FrameNumber,Kanji,Keyword,LastReview,ExpireDate,LeitnerBox,FailCount,PassCount
2317,"姑","mother-in-law",0000-00-00 00:00:00,0000-00-00,1,0,0
2318,"姐","young miss",0000-00-00 00:00:00,0000-00-00,1,0,0
2319,"嬉","overjoyed",0000-00-00 00:00:00,0000-00-00,1,0,0
2320,"孕","expecting",0000-00-00 00:00:00,0000-00-00,1,0,0
2321,"孜","assiduous",0000-00-00 00:00:00,0000-00-00,1,0,0
2322,"宥","soothe",0000-00-00 00:00:00,0000-00-00,1,0,0
2323,"寓","imply",0000-00-00 00:00:00,0000-00-00,1,0,0
2324,"宏","extensive",0000-00-00 00:00:00,0000-00-00,1,0,0
2325,"牢","jail",0000-00-00 00:00:00,0000-00-00,1,0,0
2326,"宋","Sung dynasty",0000-00-00 00:00:00,0000-00-00,1,0,0
2327,"宍","venison",0000-00-00 00:00:00,0000-00-00,1,0,0
2328,"屠","butchering",0000-00-00 00:00:00,0000-00-00,1,0,0
2329,"屁","fart",0000-00-00 00:00:00,0000-00-00,1,0,0
2330,"屑","rubbish",0000-00-00 00:00:00,0000-00-00,1,0,0
2331,"屡","frequently",0000-00-00 00:00:00,0000-00-00,1,0,0
2332,"屍","corpse",0000-00-00 00:00:00,0000-00-00,1,0,0
2333,"屏","folding screen",0000-00-00 00:00:00,0000-00-00,1,0,0
2334,"嵩","high-reaching",0000-00-00 00:00:00,0000-00-00,1,0,0
2335,"崚","rugged mountains",0000-00-00 00:00:00,0000-00-00,1,0,0
2336,"嶺","mountaintop",0000-00-00 00:00:00,0000-00-00,1,0,0
2337,"嵌","fit into",0000-00-00 00:00:00,0000-00-00,1,0,0
2338,"帖","quire",0000-00-00 00:00:00,0000-00-00,1,0,0
2339,"幡","banner",0000-00-00 00:00:00,0000-00-00,1,0,0
2340,"幟","pennant",0000-00-00 00:00:00,0000-00-00,1,0,0
2341,"庖","cleaver",0000-00-00 00:00:00,0000-00-00,1,0,0
2342,"廓","licensed quarters",0000-00-00 00:00:00,0000-00-00,1,0,0
2343,"庇","overhang",0000-00-00 00:00:00,0000-00-00,1,0,0
2344,"鷹","hawk",0000-00-00 00:00:00,0000-00-00,1,0,0
2345,"庄","shire",0000-00-00 00:00:00,0000-00-00,1,0,0
2346,"廟","tomb sanctuary",0000-00-00 00:00:00,0000-00-00,1,0,0
2347,"彊","strengthen",0000-00-00 00:00:00,0000-00-00,1,0,0
2348,"弛","loosen",0000-00-00 00:00:00,0000-00-00,1,0,0
2349,"粥","rice gruel",0000-00-00 00:00:00,0000-00-00,1,0,0
2350,"挽","lathe",0000-00-00 00:00:00,0000-00-00,1,0,0
2351,"撞","bump into",0000-00-00 00:00:00,0000-00-00,1,0,0
2352,"扮","disguise",0000-00-00 00:00:00,0000-00-00,1,0,0
2353,"捏","knead",0000-00-00 00:00:00,0000-00-00,1,0,0
2354,"掴","clutch",0000-00-00 00:00:00,0000-00-00,1,0,0
2355,"捺","impress",0000-00-00 00:00:00,0000-00-00,1,0,0
2356,"掻","scratch",0000-00-00 00:00:00,0000-00-00,1,0,0
2357,"撰","assortment",0000-00-00 00:00:00,0000-00-00,1,0,0
2358,"揃","muster",0000-00-00 00:00:00,0000-00-00,1,0,0
2359,"捌","deal with",0000-00-00 00:00:00,0000-00-00,1,0,0
2360,"按","press down on",0000-00-00 00:00:00,0000-00-00,1,0,0
2361,"播","disseminate",0000-00-00 00:00:00,0000-00-00,1,0,0
2362,"揖","collect",0000-00-00 00:00:00,0000-00-00,1,0,0
2363,"托","receptacle",0000-00-00 00:00:00,0000-00-00,1,0,0
2364,"捧","devote",0000-00-00 00:00:00,0000-00-00,1,0,0
2365,"撚","twirl",0000-00-00 00:00:00,0000-00-00,1,0,0
2366,"挺","counter for tools",0000-00-00 00:00:00,0000-00-00,1,0,0
2367,"擾","commotion",0000-00-00 00:00:00,0000-00-00,1,0,0
2368,"撫","petting",0000-00-00 00:00:00,0000-00-00,1,0,0
2369,"撒","sprinkle",0000-00-00 00:00:00,0000-00-00,1,0,0
2370,"擢","outstanding",0000-00-00 00:00:00,0000-00-00,1,0,0
2371,"摺","rubbing",0000-00-00 00:00:00,0000-00-00,1,0,0
2372,"捷","spoils",0000-00-00 00:00:00,0000-00-00,1,0,0
2373,"抉","gouge out",0000-00-00 00:00:00,0000-00-00,1,0,0
2374,"怯","wince",0000-00-00 00:00:00,0000-00-00,1,0,0
2375,"惟","ponder",0000-00-00 00:00:00,0000-00-00,1,0,0
2376,"惚","infatuation",0000-00-00 00:00:00,0000-00-00,1,0,0
2377,"怜","quickwitted",0000-00-00 00:00:00,0000-00-00,1,0,0
2378,"惇","considerate",0000-00-00 00:00:00,0000-00-00,1,0,0
2379,"恰","as if",0000-00-00 00:00:00,0000-00-00,1,0,0
2380,"恢","enlarge",0000-00-00 00:00:00,0000-00-00,1,0,0
2381,"悌","respect for elders",0000-00-00 00:00:00,0000-00-00,1,0,0
2382,"澪","canal",0000-00-00 00:00:00,0000-00-00,1,0,0
2383,"洸","glistening",0000-00-00 00:00:00,0000-00-00,1,0,0
2384,"滉","bounding main",0000-00-00 00:00:00,0000-00-00,1,0,0
2385,"漱","gargle",0000-00-00 00:00:00,0000-00-00,1,0,0
2386,"洲","continent",0000-00-00 00:00:00,0000-00-00,1,0,0
2387,"洵","swirling waters",0000-00-00 00:00:00,0000-00-00,1,0,0
2388,"滲","seep",0000-00-00 00:00:00,0000-00-00,1,0,0
2389,"洒","rinse",0000-00-00 00:00:00,0000-00-00,1,0,0
2390,"沐","douse",0000-00-00 00:00:00,0000-00-00,1,0,0
2391,"泪","teardrops",0000-00-00 00:00:00,0000-00-00,1,0,0
2392,"渾","gushing",0000-00-00 00:00:00,0000-00-00,1,0,0
2393,"涜","blaspheme",0000-00-00 00:00:00,0000-00-00,1,0,0
2394,"梁","roofbeam",0000-00-00 00:00:00,0000-00-00,1,0,0
2395,"澱","sediment",0000-00-00 00:00:00,0000-00-00,1,0,0
2396,"洛","old Kyoto",0000-00-00 00:00:00,0000-00-00,1,0,0
2397,"汝","thou",0000-00-00 00:00:00,0000-00-00,1,0,0
2398,"漉","filter",0000-00-00 00:00:00,0000-00-00,1,0,0
2399,"瀕","on the verge of",0000-00-00 00:00:00,0000-00-00,1,0,0
2400,"濠","moat",0000-00-00 00:00:00,0000-00-00,1,0,0
2401,"溌","spray",0000-00-00 00:00:00,0000-00-00,1,0,0
2402,"湊","port",0000-00-00 00:00:00,0000-00-00,1,0,0
2403,"淋","solitude",0000-00-00 00:00:00,0000-00-00,1,0,0
2404,"浩","abounding",0000-00-00 00:00:00,0000-00-00,1,0,0
2405,"汀","water’s edge",0000-00-00 00:00:00,0000-00-00,1,0,0
2406,"鴻","large goose",0000-00-00 00:00:00,0000-00-00,1,0,0
2407,"潅","souse",0000-00-00 00:00:00,0000-00-00,1,0,0
2408,"溢","brimming",0000-00-00 00:00:00,0000-00-00,1,0,0
2409,"湛","inundate",0000-00-00 00:00:00,0000-00-00,1,0,0
2410,"淳","immaculate",0000-00-00 00:00:00,0000-00-00,1,0,0
2411,"渥","moisten",0000-00-00 00:00:00,0000-00-00,1,0,0
2412,"灘","rough seas",0000-00-00 00:00:00,0000-00-00,1,0,0
2413,"汲","draw water",0000-00-00 00:00:00,0000-00-00,1,0,0
2414,"瀞","river pool",0000-00-00 00:00:00,0000-00-00,1,0,0
2415,"溜","cumulation",0000-00-00 00:00:00,0000-00-00,1,0,0
2416,"渕","abyss",0000-00-00 00:00:00,0000-00-00,1,0,0
2417,"沌","chaos",0000-00-00 00:00:00,0000-00-00,1,0,0
2418,"濾","strainer",0000-00-00 00:00:00,0000-00-00,1,0,0
2419,"濡","drench",0000-00-00 00:00:00,0000-00-00,1,0,0
2420,"淀","eddy",0000-00-00 00:00:00,0000-00-00,1,0,0
2421,"涅","black soil",0000-00-00 00:00:00,0000-00-00,1,0,0
2422,"斧","hatchet",0000-00-00 00:00:00,0000-00-00,1,0,0
2423,"爺","grandpa",0000-00-00 00:00:00,0000-00-00,1,0,0
2424,"猾","sly",0000-00-00 00:00:00,0000-00-00,1,0,0
2425,"猥","indecent",0000-00-00 00:00:00,0000-00-00,1,0,0
2426,"狡","cunning",0000-00-00 00:00:00,0000-00-00,1,0,0
2427,"狸","racoon dog",0000-00-00 00:00:00,0000-00-00,1,0,0
2428,"狼","wolf",0000-00-00 00:00:00,0000-00-00,1,0,0
2429,"狽","flustered",0000-00-00 00:00:00,0000-00-00,1,0,0
2430,"狗","pup",0000-00-00 00:00:00,0000-00-00,1,0,0
2431,"狐","fox",0000-00-00 00:00:00,0000-00-00,1,0,0
2432,"狛","a-un",0000-00-00 00:00:00,0000-00-00,1,0,0
2433,"獅","lion",0000-00-00 00:00:00,0000-00-00,1,0,0
2434,"狒","baboon",0000-00-00 00:00:00,0000-00-00,1,0,0
2435,"莨","tobacco",0000-00-00 00:00:00,0000-00-00,1,0,0
2436,"茉","jasmine",0000-00-00 00:00:00,0000-00-00,1,0,0
2437,"莉","hawthorn",0000-00-00 00:00:00,0000-00-00,1,0,0
2438,"苺","strawberry",0000-00-00 00:00:00,0000-00-00,1,0,0
2439,"萩","bush clover",0000-00-00 00:00:00,0000-00-00,1,0,0
2440,"藝","technique (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2441,"薙","trim",0000-00-00 00:00:00,0000-00-00,1,0,0
2442,"蓑","straw raincoat",0000-00-00 00:00:00,0000-00-00,1,0,0
2443,"苔","moss",0000-00-00 00:00:00,0000-00-00,1,0,0
2444,"蕩","prodigal",0000-00-00 00:00:00,0000-00-00,1,0,0
2445,"蔓","tendril",0000-00-00 00:00:00,0000-00-00,1,0,0
2446,"蓮","lotus",0000-00-00 00:00:00,0000-00-00,1,0,0
2447,"芙","lotus flower",0000-00-00 00:00:00,0000-00-00,1,0,0
2448,"蓉","lotus blossom",0000-00-00 00:00:00,0000-00-00,1,0,0
2449,"蘭","orchid",0000-00-00 00:00:00,0000-00-00,1,0,0
2450,"芦","hollow reed",0000-00-00 00:00:00,0000-00-00,1,0,0
2451,"薯","yam",0000-00-00 00:00:00,0000-00-00,1,0,0
2452,"菖","iris",0000-00-00 00:00:00,0000-00-00,1,0,0
2453,"蕉","banana",0000-00-00 00:00:00,0000-00-00,1,0,0
2454,"蕎","buckwheat",0000-00-00 00:00:00,0000-00-00,1,0,0
2455,"蕗","butterbur",0000-00-00 00:00:00,0000-00-00,1,0,0
2456,"茄","eggplant",0000-00-00 00:00:00,0000-00-00,1,0,0
2457,"蔭","behind the scenes",0000-00-00 00:00:00,0000-00-00,1,0,0
2458,"蓬","wormwood",0000-00-00 00:00:00,0000-00-00,1,0,0
2459,"芥","mustard",0000-00-00 00:00:00,0000-00-00,1,0,0
2460,"萌","germinate",0000-00-00 00:00:00,0000-00-00,1,0,0
2461,"葡","grape",0000-00-00 00:00:00,0000-00-00,1,0,0
2462,"萄","grape vine",0000-00-00 00:00:00,0000-00-00,1,0,0
2463,"蘇","resurrect",0000-00-00 00:00:00,0000-00-00,1,0,0
2464,"蕃","grow wild",0000-00-00 00:00:00,0000-00-00,1,0,0
2465,"苓","cocklebur",0000-00-00 00:00:00,0000-00-00,1,0,0
2466,"菰","rush mat",0000-00-00 00:00:00,0000-00-00,1,0,0
2467,"蒙","darken",0000-00-00 00:00:00,0000-00-00,1,0,0
2468,"茅","grassy reed",0000-00-00 00:00:00,0000-00-00,1,0,0
2469,"芭","plantain",0000-00-00 00:00:00,0000-00-00,1,0,0
2470,"苅","mow",0000-00-00 00:00:00,0000-00-00,1,0,0
2471,"葱","onion",0000-00-00 00:00:00,0000-00-00,1,0,0
2472,"葵","hollyhock",0000-00-00 00:00:00,0000-00-00,1,0,0
2473,"葺","shingling",0000-00-00 00:00:00,0000-00-00,1,0,0
2474,"蕊","stamen",0000-00-00 00:00:00,0000-00-00,1,0,0
2475,"茸","mushroom",0000-00-00 00:00:00,0000-00-00,1,0,0
2476,"蒔","sowing",0000-00-00 00:00:00,0000-00-00,1,0,0
2477,"芹","parsley",0000-00-00 00:00:00,0000-00-00,1,0,0
2478,"苫","thatching",0000-00-00 00:00:00,0000-00-00,1,0,0
2479,"蒼","pale blue",0000-00-00 00:00:00,0000-00-00,1,0,0
2480,"藁","straw",0000-00-00 00:00:00,0000-00-00,1,0,0
2481,"蕪","turnip",0000-00-00 00:00:00,0000-00-00,1,0,0
2482,"藷","sweet potato",0000-00-00 00:00:00,0000-00-00,1,0,0
2483,"薮","quack",0000-00-00 00:00:00,0000-00-00,1,0,0
2484,"蒜","garlic",0000-00-00 00:00:00,0000-00-00,1,0,0
2485,"蕨","bracken",0000-00-00 00:00:00,0000-00-00,1,0,0
2486,"蔚","grow plentiful",0000-00-00 00:00:00,0000-00-00,1,0,0
2487,"茜","madder red",0000-00-00 00:00:00,0000-00-00,1,0,0
2488,"莞","candle rush",0000-00-00 00:00:00,0000-00-00,1,0,0
2489,"蒐","collector",0000-00-00 00:00:00,0000-00-00,1,0,0
2490,"菅","sedge",0000-00-00 00:00:00,0000-00-00,1,0,0
2491,"葦","ditch reed",0000-00-00 00:00:00,0000-00-00,1,0,0
2492,"迪","Way",0000-00-00 00:00:00,0000-00-00,1,0,0
2493,"辿","track down",0000-00-00 00:00:00,0000-00-00,1,0,0
2494,"這","crawl",0000-00-00 00:00:00,0000-00-00,1,0,0
2495,"迂","detour",0000-00-00 00:00:00,0000-00-00,1,0,0
2496,"遁","shirk",0000-00-00 00:00:00,0000-00-00,1,0,0
2497,"逢","tryst",0000-00-00 00:00:00,0000-00-00,1,0,0
2498,"遥","far off",0000-00-00 00:00:00,0000-00-00,1,0,0
2499,"遼","faraway",0000-00-00 00:00:00,0000-00-00,1,0,0
2500,"逼","pressing",0000-00-00 00:00:00,0000-00-00,1,0,0
2501,"迄","until",0000-00-00 00:00:00,0000-00-00,1,0,0
2502,"逗","standstill",0000-00-00 00:00:00,0000-00-00,1,0,0
2503,"鄭","courtesy",0000-00-00 00:00:00,0000-00-00,1,0,0
2504,"隕","falling",0000-00-00 00:00:00,0000-00-00,1,0,0
2505,"隈","nook",0000-00-00 00:00:00,0000-00-00,1,0,0
2506,"憑","possessed",0000-00-00 00:00:00,0000-00-00,1,0,0
2507,"惹","attract",0000-00-00 00:00:00,0000-00-00,1,0,0
2508,"悉","without exception",0000-00-00 00:00:00,0000-00-00,1,0,0
2509,"忽","instantaneously",0000-00-00 00:00:00,0000-00-00,1,0,0
2510,"惣","firstborn son",0000-00-00 00:00:00,0000-00-00,1,0,0
2511,"愈","in the nick of time",0000-00-00 00:00:00,0000-00-00,1,0,0
2512,"恕","sensitive",0000-00-00 00:00:00,0000-00-00,1,0,0
2513,"昴","overarching",0000-00-00 00:00:00,0000-00-00,1,0,0
2514,"晋","progress",0000-00-00 00:00:00,0000-00-00,1,0,0
2515,"晟","aglow",0000-00-00 00:00:00,0000-00-00,1,0,0
2516,"暈","halo",0000-00-00 00:00:00,0000-00-00,1,0,0
2517,"暉","glitter",0000-00-00 00:00:00,0000-00-00,1,0,0
2518,"旱","dry weather",0000-00-00 00:00:00,0000-00-00,1,0,0
2519,"晏","clear skies",0000-00-00 00:00:00,0000-00-00,1,0,0
2520,"晨","morrow",0000-00-00 00:00:00,0000-00-00,1,0,0
2521,"晒","bleaching",0000-00-00 00:00:00,0000-00-00,1,0,0
2522,"晃","limpid",0000-00-00 00:00:00,0000-00-00,1,0,0
2523,"曝","air out",0000-00-00 00:00:00,0000-00-00,1,0,0
2524,"曙","dawn",0000-00-00 00:00:00,0000-00-00,1,0,0
2525,"昂","elevate",0000-00-00 00:00:00,0000-00-00,1,0,0
2526,"昏","dusk",0000-00-00 00:00:00,0000-00-00,1,0,0
2527,"晦","last day of the month",0000-00-00 00:00:00,0000-00-00,1,0,0
2528,"膿","pus",0000-00-00 00:00:00,0000-00-00,1,0,0
2529,"腑","viscera",0000-00-00 00:00:00,0000-00-00,1,0,0
2530,"胱","bladder",0000-00-00 00:00:00,0000-00-00,1,0,0
2531,"胚","embryo",0000-00-00 00:00:00,0000-00-00,1,0,0
2532,"肛","anus",0000-00-00 00:00:00,0000-00-00,1,0,0
2533,"脆","fragile",0000-00-00 00:00:00,0000-00-00,1,0,0
2534,"肋","rib",0000-00-00 00:00:00,0000-00-00,1,0,0
2535,"腔","body cavity",0000-00-00 00:00:00,0000-00-00,1,0,0
2536,"肱","armrest",0000-00-00 00:00:00,0000-00-00,1,0,0
2537,"胡","uncivilized",0000-00-00 00:00:00,0000-00-00,1,0,0
2538,"楓","maple tree",0000-00-00 00:00:00,0000-00-00,1,0,0
2539,"楊","purple willow",0000-00-00 00:00:00,0000-00-00,1,0,0
2540,"椋","Oriental elm",0000-00-00 00:00:00,0000-00-00,1,0,0
2541,"榛","hazel",0000-00-00 00:00:00,0000-00-00,1,0,0
2542,"櫛","comb",0000-00-00 00:00:00,0000-00-00,1,0,0
2543,"槌","wooden hammer",0000-00-00 00:00:00,0000-00-00,1,0,0
2544,"樵","mallet",0000-00-00 00:00:00,0000-00-00,1,0,0
2545,"梯","ladder",0000-00-00 00:00:00,0000-00-00,1,0,0
2546,"柑","citrus tree",0000-00-00 00:00:00,0000-00-00,1,0,0
2547,"杭","picket",0000-00-00 00:00:00,0000-00-00,1,0,0
2548,"柊","holly",0000-00-00 00:00:00,0000-00-00,1,0,0
2549,"柚","citron",0000-00-00 00:00:00,0000-00-00,1,0,0
2550,"椀","wooden bowl",0000-00-00 00:00:00,0000-00-00,1,0,0
2551,"栂","hemlock",0000-00-00 00:00:00,0000-00-00,1,0,0
2552,"柾","spindle tree",0000-00-00 00:00:00,0000-00-00,1,0,0
2553,"榊","sacred tree",0000-00-00 00:00:00,0000-00-00,1,0,0
2554,"樫","evergreen oak",0000-00-00 00:00:00,0000-00-00,1,0,0
2555,"槙","black pine",0000-00-00 00:00:00,0000-00-00,1,0,0
2556,"楢","Japanese oak",0000-00-00 00:00:00,0000-00-00,1,0,0
2557,"橘","mandarin orange",0000-00-00 00:00:00,0000-00-00,1,0,0
2558,"桧","Japanese cypress",0000-00-00 00:00:00,0000-00-00,1,0,0
2559,"棲","roost",0000-00-00 00:00:00,0000-00-00,1,0,0
2560,"栖","nestle",0000-00-00 00:00:00,0000-00-00,1,0,0
2561,"桔","bellflower",0000-00-00 00:00:00,0000-00-00,1,0,0
2562,"杜","temple grove",0000-00-00 00:00:00,0000-00-00,1,0,0
2563,"杷","grain rake",0000-00-00 00:00:00,0000-00-00,1,0,0
2564,"梶","oar",0000-00-00 00:00:00,0000-00-00,1,0,0
2565,"杵","wooden pestle",0000-00-00 00:00:00,0000-00-00,1,0,0
2566,"杖","cane",0000-00-00 00:00:00,0000-00-00,1,0,0
2567,"樽","barrel",0000-00-00 00:00:00,0000-00-00,1,0,0
2568,"櫓","turret",0000-00-00 00:00:00,0000-00-00,1,0,0
2569,"橿","sturdy oak",0000-00-00 00:00:00,0000-00-00,1,0,0
2570,"杓","wooden ladle",0000-00-00 00:00:00,0000-00-00,1,0,0
2571,"李","damson",0000-00-00 00:00:00,0000-00-00,1,0,0
2572,"棉","raw cotton",0000-00-00 00:00:00,0000-00-00,1,0,0
2573,"楯","escutcheon",0000-00-00 00:00:00,0000-00-00,1,0,0
2574,"榎","hackberry",0000-00-00 00:00:00,0000-00-00,1,0,0
2575,"樺","birch",0000-00-00 00:00:00,0000-00-00,1,0,0
2576,"槍","lance",0000-00-00 00:00:00,0000-00-00,1,0,0
2577,"柘","wild mulberry",0000-00-00 00:00:00,0000-00-00,1,0,0
2578,"梱","bale",0000-00-00 00:00:00,0000-00-00,1,0,0
2579,"枇","loquat",0000-00-00 00:00:00,0000-00-00,1,0,0
2580,"樋","downspout",0000-00-00 00:00:00,0000-00-00,1,0,0
2581,"橇","sled",0000-00-00 00:00:00,0000-00-00,1,0,0
2582,"槃","enjoyment",0000-00-00 00:00:00,0000-00-00,1,0,0
2583,"栞","bookmark",0000-00-00 00:00:00,0000-00-00,1,0,0
2584,"椰","coconut tree",0000-00-00 00:00:00,0000-00-00,1,0,0
2585,"檀","sandalwood",0000-00-00 00:00:00,0000-00-00,1,0,0
2586,"樗","sumac",0000-00-00 00:00:00,0000-00-00,1,0,0
2587,"槻","zelkova",0000-00-00 00:00:00,0000-00-00,1,0,0
2588,"椙","cryptomeria",0000-00-00 00:00:00,0000-00-00,1,0,0
2589,"彬","copious",0000-00-00 00:00:00,0000-00-00,1,0,0
2590,"桶","bucket",0000-00-00 00:00:00,0000-00-00,1,0,0
2591,"楕","ellipse",0000-00-00 00:00:00,0000-00-00,1,0,0
2592,"樒","star-anise",0000-00-00 00:00:00,0000-00-00,1,0,0
2593,"毬","furball",0000-00-00 00:00:00,0000-00-00,1,0,0
2594,"燿","twinkle",0000-00-00 00:00:00,0000-00-00,1,0,0
2595,"燎","watchfire",0000-00-00 00:00:00,0000-00-00,1,0,0
2596,"炬","torch",0000-00-00 00:00:00,0000-00-00,1,0,0
2597,"焚","kindle",0000-00-00 00:00:00,0000-00-00,1,0,0
2598,"灸","moxa",0000-00-00 00:00:00,0000-00-00,1,0,0
2599,"煽","fanning",0000-00-00 00:00:00,0000-00-00,1,0,0
2600,"煤","soot",0000-00-00 00:00:00,0000-00-00,1,0,0
2601,"煉","firing",0000-00-00 00:00:00,0000-00-00,1,0,0
2602,"燦","dazzling",0000-00-00 00:00:00,0000-00-00,1,0,0
2603,"灼","refulgent",0000-00-00 00:00:00,0000-00-00,1,0,0
2604,"烙","branding",0000-00-00 00:00:00,0000-00-00,1,0,0
2605,"焔","flames",0000-00-00 00:00:00,0000-00-00,1,0,0
2606,"烹","stew",0000-00-00 00:00:00,0000-00-00,1,0,0
2607,"牽","tug",0000-00-00 00:00:00,0000-00-00,1,0,0
2608,"牝","female animal",0000-00-00 00:00:00,0000-00-00,1,0,0
2609,"牡","male animal",0000-00-00 00:00:00,0000-00-00,1,0,0
2610,"琳","chime",0000-00-00 00:00:00,0000-00-00,1,0,0
2611,"琉","lapis lazuli",0000-00-00 00:00:00,0000-00-00,1,0,0
2612,"瑳","burnish",0000-00-00 00:00:00,0000-00-00,1,0,0
2613,"琢","hone",0000-00-00 00:00:00,0000-00-00,1,0,0
2614,"珊","coral",0000-00-00 00:00:00,0000-00-00,1,0,0
2615,"瑚","coral reef",0000-00-00 00:00:00,0000-00-00,1,0,0
2616,"瑞","fortunate",0000-00-00 00:00:00,0000-00-00,1,0,0
2617,"玖","jet",0000-00-00 00:00:00,0000-00-00,1,0,0
2618,"瑛","crystal stone",0000-00-00 00:00:00,0000-00-00,1,0,0
2619,"玲","tinkling",0000-00-00 00:00:00,0000-00-00,1,0,0
2620,"畢","lastly",0000-00-00 00:00:00,0000-00-00,1,0,0
2621,"畦","paddy-field ridge",0000-00-00 00:00:00,0000-00-00,1,0,0
2622,"痒","itch",0000-00-00 00:00:00,0000-00-00,1,0,0
2623,"痰","phlegm",0000-00-00 00:00:00,0000-00-00,1,0,0
2624,"疹","measles",0000-00-00 00:00:00,0000-00-00,1,0,0
2625,"痔","hemorrhoids",0000-00-00 00:00:00,0000-00-00,1,0,0
2626,"癌","cancer",0000-00-00 00:00:00,0000-00-00,1,0,0
2627,"痺","paralysis",0000-00-00 00:00:00,0000-00-00,1,0,0
2628,"眸","apple of the eye",0000-00-00 00:00:00,0000-00-00,1,0,0
2629,"眩","dizzy",0000-00-00 00:00:00,0000-00-00,1,0,0
2630,"雉","pheasant",0000-00-00 00:00:00,0000-00-00,1,0,0
2631,"矩","carpenter’s square",0000-00-00 00:00:00,0000-00-00,1,0,0
2632,"磐","crag",0000-00-00 00:00:00,0000-00-00,1,0,0
2633,"碇","grapnel",0000-00-00 00:00:00,0000-00-00,1,0,0
2634,"碧","blue-green",0000-00-00 00:00:00,0000-00-00,1,0,0
2635,"硯","inkstone",0000-00-00 00:00:00,0000-00-00,1,0,0
2636,"砥","grindstone",0000-00-00 00:00:00,0000-00-00,1,0,0
2637,"碗","teacup",0000-00-00 00:00:00,0000-00-00,1,0,0
2638,"碍","obstacle",0000-00-00 00:00:00,0000-00-00,1,0,0
2639,"碩","illustrious",0000-00-00 00:00:00,0000-00-00,1,0,0
2640,"磯","rocky beach",0000-00-00 00:00:00,0000-00-00,1,0,0
2641,"砺","whetstone",0000-00-00 00:00:00,0000-00-00,1,0,0
2642,"碓","mill",0000-00-00 00:00:00,0000-00-00,1,0,0
2643,"禦","fend off",0000-00-00 00:00:00,0000-00-00,1,0,0
2644,"祷","beseech",0000-00-00 00:00:00,0000-00-00,1,0,0
2645,"祐","ancestral tablet",0000-00-00 00:00:00,0000-00-00,1,0,0
2646,"祇","local god",0000-00-00 00:00:00,0000-00-00,1,0,0
2647,"祢","ancestral shrine",0000-00-00 00:00:00,0000-00-00,1,0,0
2648,"禄","salarium",0000-00-00 00:00:00,0000-00-00,1,0,0
2649,"禎","felicitation",0000-00-00 00:00:00,0000-00-00,1,0,0
2650,"秤","balancing scales",0000-00-00 00:00:00,0000-00-00,1,0,0
2651,"黍","millet",0000-00-00 00:00:00,0000-00-00,1,0,0
2652,"禿","bald",0000-00-00 00:00:00,0000-00-00,1,0,0
2653,"稔","bear fruit",0000-00-00 00:00:00,0000-00-00,1,0,0
2654,"稗","crabgrass",0000-00-00 00:00:00,0000-00-00,1,0,0
2655,"穣","bumper crop",0000-00-00 00:00:00,0000-00-00,1,0,0
2656,"稜","imperial authority",0000-00-00 00:00:00,0000-00-00,1,0,0
2657,"稀","sparse",0000-00-00 00:00:00,0000-00-00,1,0,0
2658,"穆","obeisant",0000-00-00 00:00:00,0000-00-00,1,0,0
2659,"窺","peep",0000-00-00 00:00:00,0000-00-00,1,0,0
2660,"窄","tight",0000-00-00 00:00:00,0000-00-00,1,0,0
2661,"穿","drill",0000-00-00 00:00:00,0000-00-00,1,0,0
2662,"竃","kitchen stove",0000-00-00 00:00:00,0000-00-00,1,0,0
2663,"竪","longness",0000-00-00 00:00:00,0000-00-00,1,0,0
2664,"颯","rustling",0000-00-00 00:00:00,0000-00-00,1,0,0
2665,"站","outpost",0000-00-00 00:00:00,0000-00-00,1,0,0
2666,"靖","repose",0000-00-00 00:00:00,0000-00-00,1,0,0
2667,"妾","concubine",0000-00-00 00:00:00,0000-00-00,1,0,0
2668,"衿","lapel",0000-00-00 00:00:00,0000-00-00,1,0,0
2669,"袷","lined kimono",0000-00-00 00:00:00,0000-00-00,1,0,0
2670,"袴","pleated skirt",0000-00-00 00:00:00,0000-00-00,1,0,0
2671,"襖","sliding door",0000-00-00 00:00:00,0000-00-00,1,0,0
2672,"笙","Chinese panpipe",0000-00-00 00:00:00,0000-00-00,1,0,0
2673,"筏","raft",0000-00-00 00:00:00,0000-00-00,1,0,0
2674,"簾","bamboo blinds",0000-00-00 00:00:00,0000-00-00,1,0,0
2675,"箪","rattan box",0000-00-00 00:00:00,0000-00-00,1,0,0
2676,"竿","pole",0000-00-00 00:00:00,0000-00-00,1,0,0
2677,"箆","spatula",0000-00-00 00:00:00,0000-00-00,1,0,0
2678,"箔","foil",0000-00-00 00:00:00,0000-00-00,1,0,0
2679,"笥","wardrobe",0000-00-00 00:00:00,0000-00-00,1,0,0
2680,"箭","arrow shaft",0000-00-00 00:00:00,0000-00-00,1,0,0
2681,"筑","ancient harp",0000-00-00 00:00:00,0000-00-00,1,0,0
2682,"篠","slender bamboo",0000-00-00 00:00:00,0000-00-00,1,0,0
2683,"纂","redaction",0000-00-00 00:00:00,0000-00-00,1,0,0
2684,"竺","bamboo cane",0000-00-00 00:00:00,0000-00-00,1,0,0
2685,"箕","winnowing fan",0000-00-00 00:00:00,0000-00-00,1,0,0
2686,"笈","backpack",0000-00-00 00:00:00,0000-00-00,1,0,0
2687,"篇","livraison",0000-00-00 00:00:00,0000-00-00,1,0,0
